crime,date,hour,lat,long,h,hora
ROBO A TRANSEUNTE C.V.,27/12/2019,18:30,19.40292,-99.18704,18,18
ROBO A TRANSEUNTE C.V.,27/12/2019,16:30,19.49908,-99.20622,16,16
ROBO A TRANSEUNTE C.V.,27/12/2019,06:30,19.47045,-99.18966,6,6
ROBO A TRANSEUNTE C.V.,27/12/2019,09:30,19.41342,-99.1278,9,9
ROBO A TRANSEUNTE C.V.,27/12/2019,21:40,19.4682625,-99.1757376,21,21
ROBO A TRANSEUNTE C.V.,27/12/2019,14:00,19.39516,-99.11758,14,14
ROBO A TRANSEUNTE C.V.,27/12/2019,07:00,19.3493,-99.01164,7,7
ROBO A TRANSEUNTE C.V.,27/12/2019,15:20,19.42311,-99.12822,15,15
ROBO A TRANSEUNTE C.V.,27/12/2019,10:30,19.44718891,-99.19555882,10,10
ROBO A TRANSEUNTE C.V.,27/12/2019,20:30,19.42524,-99.16682,20,20
ROBO A TRANSEUNTE C.V.,27/12/2019,16:00,19.37852,-99.18848,16,16
ROBO A TRANSEUNTE C.V.,27/12/2019,23:54,19.49065756,-99.13293221,23,23
ROBO A TRANSEUNTE C.V.,27/12/2019,14:00,19.40204,-99.15328,14,14
ROBO A TRANSEUNTE C.V.,26/12/2019,08:00,19.46362,-99.10859,8,8
ROBO A TRANSEUNTE C.V.,26/12/2019,15:55,19.48829,-99.11851,15,15
ROBO A TRANSEUNTE C.V.,26/12/2019,15:00,19.37462679,-99.09055173,15,15
ROBO A TRANSEUNTE C.V.,26/12/2019,18:30,19.41751,-99.1596,18,18
ROBO A TRANSEUNTE C.V.,26/12/2019,16:00,19.5124,-99.14081,16,16
ROBO A TRANSEUNTE C.V.,26/12/2019,15:30,19.37363,-99.026,15,15
ROBO A TRANSEUNTE C.V.,26/12/2019,21:15,19.40289,-99.18704,21,21
ROBO A TRANSEUNTE C.V.,26/12/2019,18:30,19.29653,-99.03539,18,18
ROBO A TRANSEUNTE C.V.,26/12/2019,21:05,19.35147,-99.11179,21,21
ROBO A TRANSEUNTE C.V.,26/12/2019,20:15,19.39497,-99.19566,20,20
ROBO A TRANSEUNTE C.V.,26/12/2019,19:20,19.4485,-99.18228,19,19
ROBO A TRANSEUNTE C.V.,26/12/2019,12:00,19.4738377,-99.0820493,12,12
ROBO A TRANSEUNTE C.V.,26/12/2019,12:30,19.35395,-99.07744,12,12
ROBO A TRANSEUNTE C.V.,26/12/2019,07:50,19.36577,-98.99882,7,7
ROBO A TRANSEUNTE C.V.,26/12/2019,12:00,19.39259,-99.10143,12,12
ROBO A TRANSEUNTE C.V.,26/12/2019,05:40,19.3998729,-99.187705,5,5
ROBO A TRANSEUNTE C.V.,26/12/2019,18:30,19.37905,-99.19546,18,18
ROBO A TRANSEUNTE C.V.,26/12/2019,14:00,19.37715918,-99.09671833,14,14
ROBO A TRANSEUNTE C.V.,26/12/2019,12:00,19.33585,-99.20681,12,12
ROBO A TRANSEUNTE C.V.,26/12/2019,15:25,19.31312,-99.25914,15,15
ROBO A TRANSEUNTE C.V.,26/12/2019,13:20,19.46938,-99.14716,13,13
ROBO A TRANSEUNTE C.V.,26/12/2019,06:15,19.36822,-99.10007,6,6
ROBO A TRANSEUNTE C.V.,26/12/2019,20:00,19.3729,-99.04033,20,20
ROBO A TRANSEUNTE C.V.,26/12/2019,10:00,19.35507,-99.09597,10,10
ROBO A TRANSEUNTE C.V.,26/12/2019,21:00,19.37367,-99.01572,21,21
ROBO A TRANSEUNTE C.V.,26/12/2019,15:30,19.40177,-99.12774,15,15
ROBO A TRANSEUNTE C.V.,26/12/2019,21:30,19.43192,-99.13292,21,21
ROBO A TRANSEUNTE C.V.,25/12/2019,11:30,19.4744,-99.19738,11,11
ROBO A TRANSEUNTE C.V.,25/12/2019,02:00,19.29788,-99.17162,2,2
ROBO A TRANSEUNTE C.V.,25/12/2019,02:20,19.28744492,-99.05002583,2,2
ROBO A TRANSEUNTE C.V.,25/12/2019,16:00,19.48321,-99.11927,16,16
ROBO A TRANSEUNTE C.V.,25/12/2019,11:00,19.36552,-99.00555,11,11
ROBO A TRANSEUNTE C.V.,25/12/2019,16:10,19.45919,-99.18754,16,16
ROBO A TRANSEUNTE C.V.,25/12/2019,08:40,19.5283,-99.16586,8,8
ROBO A TRANSEUNTE C.V.,25/12/2019,09:37,19.4553,-99.20041,9,9
ROBO A TRANSEUNTE C.V.,24/12/2019,13:40,19.45106,-99.10677,13,13
ROBO A TRANSEUNTE C.V.,24/12/2019,09:00,19.36433,-99.03485,9,9
ROBO A TRANSEUNTE C.V.,24/12/2019,13:30,19.45635,-99.20462,13,13
ROBO A TRANSEUNTE C.V.,24/12/2019,13:20,19.3691,-99.19353,13,13
ROBO A TRANSEUNTE C.V.,24/12/2019,22:30,19.45019167,-99.12551771,22,22
ROBO A TRANSEUNTE C.V.,24/12/2019,21:30,19.38605,-99.04832,21,21
ROBO A TRANSEUNTE C.V.,24/12/2019,15:30,19.40515589,-99.20159955,15,15
ROBO A TRANSEUNTE C.V.,24/12/2019,00:30,19.29829,-99.01486,0,0.1
ROBO A TRANSEUNTE C.V.,24/12/2019,19:30,19.37651,-99.05225,19,19
ROBO A TRANSEUNTE C.V.,24/12/2019,10:30,19.41066,-99.19163,10,10
ROBO A TRANSEUNTE C.V.,24/12/2019,10:50,19.50889121,-99.09234546,10,10
ROBO A TRANSEUNTE C.V.,24/12/2019,01:00,19.26345,-99.09957,1,1
ROBO A TRANSEUNTE C.V.,24/12/2019,14:30,19.33421,-99.05122,14,14
ROBO A TRANSEUNTE C.V.,24/12/2019,20:30,19.44939019,-99.12663639,20,20
ROBO A TRANSEUNTE C.V.,23/12/2019,05:10,19.44712,-99.19514,5,5
ROBO A TRANSEUNTE C.V.,23/12/2019,16:00,19.30408,-99.05859,16,16
ROBO A TRANSEUNTE C.V.,23/12/2019,16:15,19.43119,-99.12083,16,16
ROBO A TRANSEUNTE C.V.,23/12/2019,19:04,19.3109,-99.14192,19,19
ROBO A TRANSEUNTE C.V.,23/12/2019,12:15,19.52455708,-99.15594174,12,12
ROBO A TRANSEUNTE C.V.,23/12/2019,15:15,19.41565,-99.12896,15,15
ROBO A TRANSEUNTE C.V.,23/12/2019,10:40,19.38664,-99.14069,10,10
ROBO A TRANSEUNTE C.V.,23/12/2019,19:40,19.36122,-99.13546,19,19
ROBO A TRANSEUNTE C.V.,23/12/2019,06:30,19.37211,-99.1911,6,6
ROBO A TRANSEUNTE C.V.,23/12/2019,16:30,19.37846,-99.23349,16,16
ROBO A TRANSEUNTE C.V.,23/12/2019,20:30,19.37865,-99.1535,20,20
ROBO A TRANSEUNTE C.V.,23/12/2019,13:38,19.42499,-99.12556,13,13
ROBO A TRANSEUNTE C.V.,23/12/2019,21:00,19.37412,-99.11428,21,21
ROBO A TRANSEUNTE C.V.,23/12/2019,14:30,19.42363,-99.1259,14,14
ROBO A TRANSEUNTE C.V.,23/12/2019,18:50,19.50625,-99.13009,18,18
ROBO A TRANSEUNTE C.V.,23/12/2019,16:40,19.33049,-99.24335,16,16
ROBO A TRANSEUNTE C.V.,23/12/2019,12:00,19.50648,-99.16861,12,12
ROBO A TRANSEUNTE C.V.,23/12/2019,21:35,19.45048,-99.13222,21,21
ROBO A TRANSEUNTE C.V.,23/12/2019,23:30,19.42033,-99.14357,23,23
ROBO A TRANSEUNTE C.V.,23/12/2019,20:30,19.44672,-99.1556,20,20
ROBO A TRANSEUNTE C.V.,23/12/2019,14:35,19.46779,-99.06682,14,14
ROBO A TRANSEUNTE C.V.,23/12/2019,17:30,19.45183,-99.10527,17,17
ROBO A TRANSEUNTE C.V.,23/12/2019,12:26,19.49085,-99.20053,12,12
ROBO A TRANSEUNTE C.V.,23/12/2019,03:00,19.41005,-99.17538,3,3
ROBO A TRANSEUNTE C.V.,23/12/2019,11:40,19.39041,-99.12443,11,11
ROBO A TRANSEUNTE C.V.,23/12/2019,06:10,19.36865,-99.02305,6,6
ROBO A TRANSEUNTE C.V.,22/12/2019,19:30,19.26105,-99.09915,19,19
ROBO A TRANSEUNTE C.V.,22/12/2019,15:48,19.38799,-99.03445,15,15
ROBO A TRANSEUNTE C.V.,22/12/2019,19:20,19.38658,-99.15708,19,19
ROBO A TRANSEUNTE C.V.,22/12/2019,13:00,19.34099,-99.0558,13,13
ROBO A TRANSEUNTE C.V.,22/12/2019,06:30,19.4564831,-99.1910465,6,6
ROBO A TRANSEUNTE C.V.,22/12/2019,01:00,19.44214,-99.16638,1,1
ROBO A TRANSEUNTE C.V.,22/12/2019,12:30,19.46585,-99.13876,12,12
ROBO A TRANSEUNTE C.V.,22/12/2019,17:50,19.41894,-99.125,17,17
ROBO A TRANSEUNTE C.V.,22/12/2019,09:30,19.42325,-99.12369,9,9
ROBO A TRANSEUNTE C.V.,22/12/2019,00:50,19.32156,-99.14063,0,0.1
ROBO A TRANSEUNTE C.V.,22/12/2019,20:10,19.55144,-99.14962,20,20
ROBO A TRANSEUNTE C.V.,22/12/2019,18:30,19.48892,-99.09901,18,18
ROBO A TRANSEUNTE C.V.,22/12/2019,18:15,19.43084,-99.12473,18,18
ROBO A TRANSEUNTE C.V.,22/12/2019,18:00,19.43348,-99.15215,18,18
ROBO A TRANSEUNTE C.V.,22/12/2019,00:30,19.4388,-99.15297,0,0.1
ROBO A TRANSEUNTE C.V.,22/12/2019,13:30,19.32634259,-99.16882715,13,13
ROBO A TRANSEUNTE C.V.,22/12/2019,13:00,19.39115,-99.09109,13,13
ROBO A TRANSEUNTE C.V.,22/12/2019,13:20,19.45279,-99.17051,13,13
ROBO A TRANSEUNTE C.V.,22/12/2019,11:00,19.46759,-99.13848,11,11
ROBO A TRANSEUNTE C.V.,21/12/2019,01:00,19.32515,-99.04171,1,1
ROBO A TRANSEUNTE C.V.,21/12/2019,19:45,19.38787,-99.14133,19,19
ROBO A TRANSEUNTE C.V.,21/12/2019,08:30,19.47392,-99.08295,8,8
ROBO A TRANSEUNTE C.V.,21/12/2019,20:05,19.43145,-99.14132,20,20
ROBO A TRANSEUNTE C.V.,21/12/2019,13:00,19.37235,-99.00536,13,13
ROBO A TRANSEUNTE C.V.,21/12/2019,11:48,19.44091,-99.19269,11,11
ROBO A TRANSEUNTE C.V.,21/12/2019,08:00,19.38593,-99.06008,8,8
ROBO A TRANSEUNTE C.V.,21/12/2019,03:30,19.36504,-99.16386,3,3
ROBO A TRANSEUNTE C.V.,21/12/2019,16:30,19.36147,-99.14276,16,16
ROBO A TRANSEUNTE C.V.,21/12/2019,20:30,19.34204,-99.06056,20,20
ROBO A TRANSEUNTE C.V.,21/12/2019,00:05,19.38342,-99.18896,0,0.1
ROBO A TRANSEUNTE C.V.,21/12/2019,17:20,19.38817,-99.0359,17,17
ROBO A TRANSEUNTE C.V.,21/12/2019,09:30,19.37746,-99.03245,9,9
ROBO A TRANSEUNTE C.V.,21/12/2019,20:20,19.34469,-99.04034,20,20
ROBO A TRANSEUNTE C.V.,21/12/2019,03:25,19.38477,-99.11003,3,3
ROBO A TRANSEUNTE C.V.,21/12/2019,23:30,19.34662,-99.18947,23,23
ROBO A TRANSEUNTE C.V.,21/12/2019,23:05,19.37828,-99.15262,23,23
ROBO A TRANSEUNTE C.V.,21/12/2019,10:40,19.30684,-99.07941,10,10
ROBO A TRANSEUNTE C.V.,21/12/2019,19:00,19.42069473,-99.12707827,19,19
ROBO A TRANSEUNTE C.V.,21/12/2019,13:42,19.33186,-99.04177,13,13
ROBO A TRANSEUNTE C.V.,21/12/2019,16:10,19.42432,-99.15501,16,16
ROBO A TRANSEUNTE C.V.,21/12/2019,14:28,19.38398,-99.12228,14,14
ROBO A TRANSEUNTE C.V.,21/12/2019,16:00,19.4414,-99.10107,16,16
ROBO A TRANSEUNTE C.V.,21/12/2019,20:30,19.35399,-99.15062,20,20
ROBO A TRANSEUNTE C.V.,21/12/2019,07:00,19.29665,-99.13307,7,7
ROBO A TRANSEUNTE C.V.,20/12/2019,15:00,19.42993,-99.20349,15,15
ROBO A TRANSEUNTE C.V.,20/12/2019,23:45,19.403965,-99.10137523,23,23
ROBO A TRANSEUNTE C.V.,20/12/2019,22:50,19.37185,-99.10334,22,22
ROBO A TRANSEUNTE C.V.,20/12/2019,12:00,19.25524301,-99.11356652,12,12
ROBO A TRANSEUNTE C.V.,20/12/2019,10:50,19.39989,-99.1134,10,10
ROBO A TRANSEUNTE C.V.,20/12/2019,20:15,19.49224,-99.06774,20,20
ROBO A TRANSEUNTE C.V.,20/12/2019,15:15,19.38677,-99.11351,15,15
ROBO A TRANSEUNTE C.V.,20/12/2019,16:04,19.52686,-99.14798,16,16
ROBO A TRANSEUNTE C.V.,20/12/2019,15:10,19.335,-99.00772,15,15
ROBO A TRANSEUNTE C.V.,20/12/2019,11:15,19.35545,-99.30459,11,11
ROBO A TRANSEUNTE C.V.,20/12/2019,21:20,19.44437,-99.18848,21,21
ROBO A TRANSEUNTE C.V.,20/12/2019,14:00,19.50592,-99.20707,14,14
ROBO A TRANSEUNTE C.V.,20/12/2019,18:10,19.48872,-99.16315,18,18
ROBO A TRANSEUNTE C.V.,20/12/2019,23:40,19.33548,-99.02153,23,23
ROBO A TRANSEUNTE C.V.,20/12/2019,17:30,19.50812,-99.20109,17,17
ROBO A TRANSEUNTE C.V.,20/12/2019,19:00,19.33966,-98.97649,19,19
ROBO A TRANSEUNTE C.V.,20/12/2019,22:35,19.3311,-99.17257,22,22
ROBO A TRANSEUNTE C.V.,20/12/2019,14:00,19.29874,-99.02215,14,14
ROBO A TRANSEUNTE C.V.,20/12/2019,20:15,19.43414,-99.1681,20,20
ROBO A TRANSEUNTE C.V.,20/12/2019,08:20,19.37775,-99.12353,8,8
ROBO A TRANSEUNTE C.V.,20/12/2019,07:40,19.34039,-99.04922,7,7
ROBO A TRANSEUNTE C.V.,20/12/2019,10:25,19.37187,-99.03303,10,10
ROBO A TRANSEUNTE C.V.,20/12/2019,20:00,19.3723298,-99.06456774,20,20
ROBO A TRANSEUNTE C.V.,20/12/2019,16:30,19.32943,-98.97989,16,16
ROBO A TRANSEUNTE C.V.,20/12/2019,09:30,19.43085079,-99.12498415,9,9
ROBO A TRANSEUNTE C.V.,20/12/2019,12:00,19.45974,-99.12947,12,12
ROBO A TRANSEUNTE C.V.,20/12/2019,06:55,19.46872,-99.14899,6,6
ROBO A TRANSEUNTE C.V.,19/12/2019,14:00,19.32225,-99.16979,14,14
ROBO A TRANSEUNTE C.V.,19/12/2019,13:15,19.45916,-99.1874,13,13
ROBO A TRANSEUNTE C.V.,19/12/2019,20:30,19.36415514,-99.06687794,20,20
ROBO A TRANSEUNTE C.V.,19/12/2019,15:30,19.37829,-99.24309,15,15
ROBO A TRANSEUNTE C.V.,19/12/2019,13:25,19.32167,-99.01891,13,13
ROBO A TRANSEUNTE C.V.,19/12/2019,05:09,19.395,-99.1086,5,5
ROBO A TRANSEUNTE C.V.,19/12/2019,09:20,19.43266,-99.12352,9,9
ROBO A TRANSEUNTE C.V.,19/12/2019,20:30,19.37059,-99.04019,20,20
ROBO A TRANSEUNTE C.V.,19/12/2019,10:30,19.47171,-99.12218,10,10
ROBO A TRANSEUNTE C.V.,19/12/2019,18:50,19.53109,-99.13836,18,18
ROBO A TRANSEUNTE C.V.,19/12/2019,11:20,19.43405,-99.14839,11,11
ROBO A TRANSEUNTE C.V.,19/12/2019,06:00,19.39208,-99.09586,6,6
ROBO A TRANSEUNTE C.V.,19/12/2019,19:30,19.49475278,-99.12200332,19,19
ROBO A TRANSEUNTE C.V.,19/12/2019,10:00,19.34809,-99.06803,10,10
ROBO A TRANSEUNTE C.V.,19/12/2019,13:30,19.32693,-99.20158,13,13
ROBO A TRANSEUNTE C.V.,19/12/2019,12:15,19.35978,-99.00085,12,12
ROBO A TRANSEUNTE C.V.,19/12/2019,22:45,19.40276,-99.09765,22,22
ROBO A TRANSEUNTE C.V.,19/12/2019,11:10,19.32387,-99.16308,11,11
ROBO A TRANSEUNTE C.V.,19/12/2019,11:05,19.49006,-99.10838,11,11
ROBO A TRANSEUNTE C.V.,19/12/2019,19:30,19.34878,-99.15065,19,19
ROBO A TRANSEUNTE C.V.,19/12/2019,03:00,19.43662,-99.15186,3,3
ROBO A TRANSEUNTE C.V.,19/12/2019,17:45,19.29142,-99.06983,17,17
ROBO A TRANSEUNTE C.V.,19/12/2019,05:30,19.36427,-99.0946,5,5
ROBO A TRANSEUNTE C.V.,19/12/2019,11:30,19.48978,-99.12153,11,11
ROBO A TRANSEUNTE C.V.,18/12/2019,21:50,19.34902,-99.01823,21,21
ROBO A TRANSEUNTE C.V.,18/12/2019,10:54,19.28811,-99.12619,10,10
ROBO A TRANSEUNTE C.V.,18/12/2019,07:40,19.40692,-99.12153,7,7
ROBO A TRANSEUNTE C.V.,18/12/2019,15:08,19.44019,-99.20515,15,15
ROBO A TRANSEUNTE C.V.,18/12/2019,13:58,19.43865,-99.12365,13,13
ROBO A TRANSEUNTE C.V.,18/12/2019,15:40,19.50838,-99.09857,15,15
ROBO A TRANSEUNTE C.V.,18/12/2019,22:30,19.39861,-99.20034,22,22
ROBO A TRANSEUNTE C.V.,18/12/2019,19:50,19.35809,-99.14473,19,19
ROBO A TRANSEUNTE C.V.,18/12/2019,20:15,19.42572,-99.13735,20,20
ROBO A TRANSEUNTE C.V.,18/12/2019,10:00,19.44938,-99.12365,10,10
ROBO A TRANSEUNTE C.V.,18/12/2019,08:00,19.31526,-99.22625,8,8
ROBO A TRANSEUNTE C.V.,18/12/2019,18:45,19.42651,-99.06797,18,18
ROBO A TRANSEUNTE C.V.,18/12/2019,19:00,19.34307,-99.27323,19,19
ROBO A TRANSEUNTE C.V.,18/12/2019,07:15,19.48458,-99.12624,7,7
ROBO A TRANSEUNTE C.V.,18/12/2019,19:30,19.47999,-99.20005,19,19
ROBO A TRANSEUNTE C.V.,18/12/2019,17:00,19.44013,-99.12593,17,17
ROBO A TRANSEUNTE C.V.,18/12/2019,16:30,19.35296,-99.03521,16,16
ROBO A TRANSEUNTE C.V.,18/12/2019,15:00,19.45596,-99.14361,15,15
ROBO A TRANSEUNTE C.V.,18/12/2019,20:45,19.38974,-99.18602,20,20
ROBO A TRANSEUNTE C.V.,18/12/2019,16:05,19.426,-99.13297,16,16
ROBO A TRANSEUNTE C.V.,18/12/2019,10:00,19.41695,-99.14132,10,10
ROBO A TRANSEUNTE C.V.,18/12/2019,09:00,19.45917,-99.16034,9,9
ROBO A TRANSEUNTE C.V.,18/12/2019,23:20,19.33093,-99.24906,23,23
ROBO A TRANSEUNTE C.V.,18/12/2019,11:20,19.50067,-99.09886,11,11
ROBO A TRANSEUNTE C.V.,18/12/2019,20:33,19.41117,-99.13171,20,20
ROBO A TRANSEUNTE C.V.,18/12/2019,16:30,19.39242,-99.09956,16,16
ROBO A TRANSEUNTE C.V.,18/12/2019,11:10,19.44737,-99.15728,11,11
ROBO A TRANSEUNTE C.V.,18/12/2019,19:30,19.38781,-99.1089,19,19
ROBO A TRANSEUNTE C.V.,18/12/2019,22:00,19.4488,-99.14672,22,22
ROBO A TRANSEUNTE C.V.,18/12/2019,16:15,19.30099,-99.07369,16,16
ROBO A TRANSEUNTE C.V.,17/12/2019,09:40,19.42331,-99.10211,9,9
ROBO A TRANSEUNTE C.V.,17/12/2019,17:30,19.51781,-99.15242,17,17
ROBO A TRANSEUNTE C.V.,17/12/2019,06:00,19.32248,-99.26405,6,6
ROBO A TRANSEUNTE C.V.,17/12/2019,22:15,19.32668,-99.06846,22,22
ROBO A TRANSEUNTE C.V.,17/12/2019,20:00,19.46807,-99.13854,20,20
ROBO A TRANSEUNTE C.V.,17/12/2019,18:40,19.42687,-99.1269,18,18
ROBO A TRANSEUNTE C.V.,17/12/2019,20:10,19.39623,-99.18348,20,20
ROBO A TRANSEUNTE C.V.,17/12/2019,19:30,19.45378,-99.05281,19,19
ROBO A TRANSEUNTE C.V.,17/12/2019,23:00,19.39348,-99.09226,23,23
ROBO A TRANSEUNTE C.V.,17/12/2019,13:40,19.39541,-99.14843,13,13
ROBO A TRANSEUNTE C.V.,17/12/2019,15:30,19.3149,-99.25414,15,15
ROBO A TRANSEUNTE C.V.,17/12/2019,05:40,19.46345,-99.17941,5,5
ROBO A TRANSEUNTE C.V.,17/12/2019,12:30,19.38674,-99.11314,12,12
ROBO A TRANSEUNTE C.V.,17/12/2019,17:42,19.35999,-99.09151,17,17
ROBO A TRANSEUNTE C.V.,17/12/2019,06:00,19.46596,-99.07625,6,6
ROBO A TRANSEUNTE C.V.,17/12/2019,10:30,19.46074,-99.1812,10,10
ROBO A TRANSEUNTE C.V.,17/12/2019,22:45,19.36407646,-99.26419278,22,22
ROBO A TRANSEUNTE C.V.,17/12/2019,20:00,19.48954,-99.14124,20,20
ROBO A TRANSEUNTE C.V.,17/12/2019,20:30,19.36866,-99.16582,20,20
ROBO A TRANSEUNTE C.V.,17/12/2019,11:25,19.36179,-98.99807,11,11
ROBO A TRANSEUNTE C.V.,17/12/2019,08:30,19.26875,-99.21738,8,8
ROBO A TRANSEUNTE C.V.,17/12/2019,17:31,19.41983,-99.11227,17,17
ROBO A TRANSEUNTE C.V.,17/12/2019,20:40,19.37719271,-99.03826722,20,20
ROBO A TRANSEUNTE C.V.,17/12/2019,18:15,19.49712,-99.07071,18,18
ROBO A TRANSEUNTE C.V.,17/12/2019,19:15,19.40591,-99.2011,19,19
ROBO A TRANSEUNTE C.V.,17/12/2019,10:10,19.36897,-99.14039,10,10
ROBO A TRANSEUNTE C.V.,17/12/2019,09:20,19.47798,-99.11931,9,9
ROBO A TRANSEUNTE C.V.,17/12/2019,09:00,19.42583,-99.17897,9,9
ROBO A TRANSEUNTE C.V.,17/12/2019,08:35,19.57835,-99.13089,8,8
ROBO A TRANSEUNTE C.V.,17/12/2019,10:30,19.42518,-99.13569,10,10
ROBO A TRANSEUNTE C.V.,17/12/2019,21:15,19.38597,-99.05143,21,21
ROBO A TRANSEUNTE C.V.,17/12/2019,20:00,19.32535,-99.07038,20,20
ROBO A TRANSEUNTE C.V.,17/12/2019,06:00,19.4262495,-99.1361698,6,6
ROBO A TRANSEUNTE C.V.,16/12/2019,07:05,19.33914,-99.00643,7,7
ROBO A TRANSEUNTE C.V.,16/12/2019,12:30,19.44096,-99.16855,12,12
ROBO A TRANSEUNTE C.V.,16/12/2019,01:25,19.37518,-99.19099,1,1
ROBO A TRANSEUNTE C.V.,16/12/2019,17:50,19.32786,-99.06052,17,17
ROBO A TRANSEUNTE C.V.,16/12/2019,11:00,19.36628,-99.17805,11,11
ROBO A TRANSEUNTE C.V.,16/12/2019,07:00,19.39991,-99.1244,7,7
ROBO A TRANSEUNTE C.V.,16/12/2019,05:30,19.35071,-99.01934,5,5
ROBO A TRANSEUNTE C.V.,16/12/2019,22:10,19.35617,-99.10559,22,22
ROBO A TRANSEUNTE C.V.,16/12/2019,09:20,19.44071,-99.17039,9,9
ROBO A TRANSEUNTE C.V.,16/12/2019,16:40,19.4583,-99.12256,16,16
ROBO A TRANSEUNTE C.V.,16/12/2019,12:15,19.44026,-99.16866,12,12
ROBO A TRANSEUNTE C.V.,16/12/2019,11:49,19.39689,-99.15303,11,11
ROBO A TRANSEUNTE C.V.,16/12/2019,19:25,19.3512,-99.05948,19,19
ROBO A TRANSEUNTE C.V.,16/12/2019,10:30,19.3854,-99.03338,10,10
ROBO A TRANSEUNTE C.V.,16/12/2019,14:35,19.33613,-99.06892,14,14
ROBO A TRANSEUNTE C.V.,16/12/2019,11:05,19.44878,-99.15257,11,11
ROBO A TRANSEUNTE C.V.,16/12/2019,14:25,19.37268,-99.18825,14,14
ROBO A TRANSEUNTE C.V.,16/12/2019,16:50,19.45335,-99.13301,16,16
ROBO A TRANSEUNTE C.V.,16/12/2019,21:00,19.4236,-99.12592,21,21
ROBO A TRANSEUNTE C.V.,16/12/2019,09:50,19.4298,-99.13162,9,9
ROBO A TRANSEUNTE C.V.,16/12/2019,06:40,19.29533,-99.07834,6,6
ROBO A TRANSEUNTE C.V.,16/12/2019,13:10,19.30002,-99.03606,13,13
ROBO A TRANSEUNTE C.V.,16/12/2019,16:00,19.4027,-99.09736,16,16
ROBO A TRANSEUNTE C.V.,16/12/2019,10:30,19.37439,-99.05339,10,10
ROBO A TRANSEUNTE C.V.,16/12/2019,05:45,19.39141,-99.08785,5,5
ROBO A TRANSEUNTE C.V.,16/12/2019,08:10,19.45316,-99.11086,8,8
ROBO A TRANSEUNTE C.V.,16/12/2019,12:15,19.36754,-99.03147,12,12
ROBO A TRANSEUNTE C.V.,16/12/2019,08:00,19.42097,-99.17001,8,8
ROBO A TRANSEUNTE C.V.,16/12/2019,11:20,19.38136,-99.08392,11,11
ROBO A TRANSEUNTE C.V.,16/12/2019,22:20,19.44915,-99.1369,22,22
ROBO A TRANSEUNTE C.V.,16/12/2019,13:40,19.38473,-99.10762,13,13
ROBO A TRANSEUNTE C.V.,16/12/2019,14:00,19.43747,-99.1472,14,14
ROBO A TRANSEUNTE C.V.,16/12/2019,00:45,19.4074,-99.18459,0,0.1
ROBO A TRANSEUNTE C.V.,16/12/2019,23:20,19.41591,-99.198,23,23
ROBO A TRANSEUNTE C.V.,16/12/2019,15:30,19.37852027,-99.24411323,15,15
ROBO A TRANSEUNTE C.V.,16/12/2019,05:30,19.47223,-99.07399,5,5
ROBO A TRANSEUNTE C.V.,16/12/2019,09:00,19.42304,-99.12579,9,9
ROBO A TRANSEUNTE C.V.,16/12/2019,10:55,19.34725,-99.07709,10,10
ROBO A TRANSEUNTE C.V.,15/12/2019,21:20,19.48307,-99.21629,21,21
ROBO A TRANSEUNTE C.V.,15/12/2019,15:30,19.439,-99.12852,15,15
ROBO A TRANSEUNTE C.V.,15/12/2019,11:35,19.39997,-99.18857,11,11
ROBO A TRANSEUNTE C.V.,15/12/2019,15:20,19.36568,-99.05349,15,15
ROBO A TRANSEUNTE C.V.,15/12/2019,15:10,19.43949,-99.15525,15,15
ROBO A TRANSEUNTE C.V.,15/12/2019,20:30,19.30156,-99.04241,20,20
ROBO A TRANSEUNTE C.V.,15/12/2019,13:30,19.39854,-99.13824,13,13
ROBO A TRANSEUNTE C.V.,15/12/2019,13:20,19.44631,-99.1043,13,13
ROBO A TRANSEUNTE C.V.,15/12/2019,12:00,19.32559,-99.05744,12,12
ROBO A TRANSEUNTE C.V.,15/12/2019,01:30,19.37473,-99.09001,1,1
ROBO A TRANSEUNTE C.V.,15/12/2019,13:38,19.39252,-99.15996,13,13
ROBO A TRANSEUNTE C.V.,15/12/2019,11:05,19.32227,-99.16107,11,11
ROBO A TRANSEUNTE C.V.,15/12/2019,12:50,19.35398,-99.08129,12,12
ROBO A TRANSEUNTE C.V.,15/12/2019,16:00,19.3297,-99.07391,16,16
ROBO A TRANSEUNTE C.V.,15/12/2019,18:40,19.41603,-99.07114,18,18
ROBO A TRANSEUNTE C.V.,15/12/2019,18:00,19.42585,-99.12549,18,18
ROBO A TRANSEUNTE C.V.,15/12/2019,21:30,19.39847,-99.0631,21,21
ROBO A TRANSEUNTE C.V.,14/12/2019,03:45,19.43779,-99.14032,3,3
ROBO A TRANSEUNTE C.V.,14/12/2019,14:00,19.479,-99.21191,14,14
ROBO A TRANSEUNTE C.V.,14/12/2019,16:15,19.40241,-99.06518,16,16
ROBO A TRANSEUNTE C.V.,14/12/2019,16:45,19.35812,-99.2093,16,16
ROBO A TRANSEUNTE C.V.,14/12/2019,05:00,19.30938,-99.08289,5,5
ROBO A TRANSEUNTE C.V.,14/12/2019,12:30,19.40174,-99.16457,12,12
ROBO A TRANSEUNTE C.V.,14/12/2019,23:30,19.38726,-99.05291,23,23
ROBO A TRANSEUNTE C.V.,14/12/2019,03:30,19.44272,-99.07757,3,3
